date,ticker,weight,universe,method
2021-06-01,TTWO,0.0,Equity,Max-Sharpe (tangency)
2021-06-01,UPS,0.2846833221242444,Equity,Max-Sharpe (tangency)
2021-06-01,USB,4.734502829987231e-18,Equity,Max-Sharpe (tangency)
2021-06-01,V,2.891711176880155e-18,Equity,Max-Sharpe (tangency)
2021-06-01,WFC,6.957047405166037e-18,Equity,Max-Sharpe (tangency)
2021-06-01,WMT,1.9552274169366197e-18,Equity,Max-Sharpe (tangency)
2021-06-01,XOM,2.497549357791968e-18,Equity,Max-Sharpe (tangency)
2021-07-01,ABBV,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,ABT,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,ADBE,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,AEP,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,AMD,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,AMGN,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,AMT,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,BA,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,CAT,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,CCI,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,CMCSA,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,COP,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,CVX,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,D,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,DD,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,DIS,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,DOW,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,DUK,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,EA,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,GE,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,GILD,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,GS,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,INTC,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,KO,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,MMM,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,MRK,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,MS,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,NEE,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,NEM,0.14333171896872174,Equity,Max-Sharpe (tangency)
2021-07-01,NKE,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,NUE,0.09427198658030604,Equity,Max-Sharpe (tangency)
2021-07-01,NVDA,0.40947729510209596,Equity,Max-Sharpe (tangency)
2021-07-01,O,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,OXY,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,PLD,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,PSA,0.06360752439269456,Equity,Max-Sharpe (tangency)
2021-07-01,QCOM,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,SBUX,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,SHW,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,SLB,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,SO,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,T,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,TMUS,0.07883423643510687,Equity,Max-Sharpe (tangency)
2021-07-01,TTWO,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,UPS,0.21047723852107492,Equity,Max-Sharpe (tangency)
2021-07-01,USB,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,V,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,WFC,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,WMT,0.0,Equity,Max-Sharpe (tangency)
2021-07-01,XOM,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,ABBV,1.7629806067226713e-17,Equity,Max-Sharpe (tangency)
2021-08-02,ABT,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,ADBE,2.747116174155559e-17,Equity,Max-Sharpe (tangency)
2021-08-02,AEP,2.846108905839269e-18,Equity,Max-Sharpe (tangency)
2021-08-02,AMD,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,AMGN,3.619139159077016e-18,Equity,Max-Sharpe (tangency)
2021-08-02,AMT,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,BA,8.784315593507646e-19,Equity,Max-Sharpe (tangency)
2021-08-02,CAT,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,CCI,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,CMCSA,3.8593819403589216e-18,Equity,Max-Sharpe (tangency)
2021-08-02,COP,6.4533892782165386e-18,Equity,Max-Sharpe (tangency)
2021-08-02,CVX,2.269108636824493e-18,Equity,Max-Sharpe (tangency)
2021-08-02,D,2.9379378349549778e-18,Equity,Max-Sharpe (tangency)
2021-08-02,DD,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,DIS,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,DOW,3.046437567276908e-18,Equity,Max-Sharpe (tangency)
2021-08-02,DUK,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,EA,8.942261080443711e-18,Equity,Max-Sharpe (tangency)
2021-08-02,GE,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,GILD,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,GS,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,INTC,2.1297834619655364e-18,Equity,Max-Sharpe (tangency)
2021-08-02,KO,7.313300722816977e-19,Equity,Max-Sharpe (tangency)
2021-08-02,MMM,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,MRK,3.892215143628179e-19,Equity,Max-Sharpe (tangency)
2021-08-02,MS,1.6116696137200478e-17,Equity,Max-Sharpe (tangency)
2021-08-02,NEE,2.991205033597912e-18,Equity,Max-Sharpe (tangency)
2021-08-02,NEM,0.12747391464363264,Equity,Max-Sharpe (tangency)
2021-08-02,NKE,1.513054873286576e-17,Equity,Max-Sharpe (tangency)
2021-08-02,NUE,0.170101763910001,Equity,Max-Sharpe (tangency)
2021-08-02,NVDA,0.4052622480788809,Equity,Max-Sharpe (tangency)
2021-08-02,O,1.1433943157760165e-18,Equity,Max-Sharpe (tangency)
2021-08-02,OXY,4.855793997082067e-18,Equity,Max-Sharpe (tangency)
2021-08-02,PLD,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,PSA,0.14690001136979236,Equity,Max-Sharpe (tangency)
2021-08-02,QCOM,1.695929664544402e-17,Equity,Max-Sharpe (tangency)
2021-08-02,SBUX,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,SHW,1.5022550776590336e-17,Equity,Max-Sharpe (tangency)
2021-08-02,SLB,1.0294819750163348e-18,Equity,Max-Sharpe (tangency)
2021-08-02,SO,3.3357219275320363e-18,Equity,Max-Sharpe (tangency)
2021-08-02,T,4.086844596062363e-20,Equity,Max-Sharpe (tangency)
2021-08-02,TMUS,0.07241598820452926,Equity,Max-Sharpe (tangency)
2021-08-02,TTWO,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,UPS,0.07784607379316373,Equity,Max-Sharpe (tangency)
2021-08-02,USB,5.526357446276355e-18,Equity,Max-Sharpe (tangency)
2021-08-02,V,8.012167034548044e-20,Equity,Max-Sharpe (tangency)
2021-08-02,WFC,3.2850673233123747e-18,Equity,Max-Sharpe (tangency)
2021-08-02,WMT,0.0,Equity,Max-Sharpe (tangency)
2021-08-02,XOM,2.9150294033625263e-18,Equity,Max-Sharpe (tangency)
2021-09-01,ABBV,0.0,Equity,Max-Sharpe (tangency)
2021-09-01,ABT,1.2955516401470274e-17,Equity,Max-Sharpe (tangency)
2021-09-01,ADBE,5.091340877142084e-17,Equity,Max-Sharpe (tangency)
2021-09-01,AEP,3.450178430140265e-18,Equity,Max-Sharpe (tangency)
2021-09-01,AMD,3.1788225183859204e-16,Equity,Max-Sharpe (tangency)
2021-09-01,AMGN,5.417158673653899e-18,Equity,Max-Sharpe (tangency)
2021-09-01,AMT,1.5855543374701453e-17,Equity,Max-Sharpe (tangency)
2021-09-01,BA,5.013386123893788e-19,Equity,Max-Sharpe (tangency)
2021-09-01,CAT,3.728459785916079e-17,Equity,Max-Sharpe (tangency)
2021-09-01,CCI,3.555336041937713e-17,Equity,Max-Sharpe (tangency)
2021-09-01,CMCSA,8.759607417878254e-19,Equity,Max-Sharpe (tangency)
2021-09-01,COP,1.3366349011215573e-17,Equity,Max-Sharpe (tangency)
2021-09-01,CVX,4.8573851861108385e-18,Equity,Max-Sharpe (tangency)
2021-09-01,D,8.297403277508075e-18,Equity,Max-Sharpe (tangency)
2021-09-01,DD,1.826989973062695e-17,Equity,Max-Sharpe (tangency)
2021-09-01,DIS,1.68428388512123e-17,Equity,Max-Sharpe (tangency)
2021-09-01,DOW,2.0176121684801258e-17,Equity,Max-Sharpe (tangency)
2021-09-01,DUK,1.1533051535498492e-17,Equity,Max-Sharpe (tangency)
2021-09-01,EA,2.0308654127973997e-17,Equity,Max-Sharpe (tangency)
2021-09-01,GE,2.2598881792951025e-17,Equity,Max-Sharpe (tangency)
2021-09-01,GILD,2.578907901808599e-17,Equity,Max-Sharpe (tangency)
2021-09-01,GS,5.403357009907155e-17,Equity,Max-Sharpe (tangency)
2021-09-01,INTC,8.101028687576273e-18,Equity,Max-Sharpe (tangency)
2021-09-01,KO,7.354575306976415e-18,Equity,Max-Sharpe (tangency)
2021-09-01,MMM,1.4372564066331707e-17,Equity,Max-Sharpe (tangency)
2021-09-01,MRK,2.553779680478564e-19,Equity,Max-Sharpe (tangency)
2021-09-01,MS,7.326063267340026e-17,Equity,Max-Sharpe (tangency)
2021-09-01,NEE,4.32428182688409e-17,Equity,Max-Sharpe (tangency)
2021-09-01,NEM,0.03411886145736462,Equity,Max-Sharpe (tangency)
2021-09-01,NKE,0.0,Equity,Max-Sharpe (tangency)
